account,storage updates,loading branch,loading account,loading storage,total unfolds,total unfolding time (ms),total folds,total folding time (ms)
1deec2800e119041d3258844d5671acf8192d140,0,3,2,0,4,361,4,389
419905009e4656fdc02418c7df35b1e61ed5f726,16,32,1,17,47,223,42,197
e3fe800b0de664bf0bca8ad58ecbc73b259047b0,11,21,1,11,33,342,34,66
ab61370b234bdeb7163ab18250b9b15047d21c0c,0,3,1,0,4,349,4,11
0563cdf60b7b57c2320b6015fbfe6f866c4ac4ff,0,3,1,0,4,128,5,9
e592427a0aece92de3edee1f18e0157c05861564,0,2,1,0,3,4,4,10
01e4f4016d61ac0ee0ecbf8e2252bfdee1dc6cee,0,4,1,0,5,1050,3,9
425fa3fbef3f6295759532a750b76c4a7a114d80,0,4,1,0,5,906,4,9
6a59c9e5bc6de4ba527ff3f618c737f3cc240dca,0,4,1,0,4,304,5,10
31e149348587b5b9418fd68bee54ced44cc137fc,0,4,1,0,5,13,4,13
57f72633b0b2b28d1c8b5d58400815305f7e1177,0,3,1,0,4,246,4,8
0d438f3b5175bebc262bf23753c1e53d03432bde,2,11,1,2,14,399,9,20
14f55c645b271e9084ff30e88b0445b417c5f79b,0,3,2,0,4,7,4,417
406fab28a6a9555e5c534e0970eeeb74409c72f9,0,4,1,0,5,567,5,13
f63d98a8c7657f95f70c45304643e8be7c0b885e,0,3,1,0,4,495,5,11
8cd628cd675ef8a4c9415893f44aa806be58d3c9,0,4,2,0,5,278,5,465
080bf510fcbf18b91105470639e9561022937712,8,39,1,10,44,5084,38,979
3d8839b211c97cebad96cb5aafb3a823532ed77e,0,4,1,0,4,674,12,31
95e620b18f5e560250c1dedc8b91cf2dc090e789,0,4,1,0,5,310,5,10
70607a2cbde8296e8ea786ccc7b2c5e899734dae,3,7,2,3,9,22,5,510
9641d764fc13c8b624c04430c7356c1c7c8102e2,0,3,1,0,4,10,3,7
e196272c34cf39f78f433e006f026c640d996357,0,4,1,0,5,503,4,10
a21636070280298e1bde98dd9f190d2d53e3c638,0,4,1,0,5,12,4,15
2f1f5e216844f206730cb7d780010b841ed42b3f,0,5,1,0,6,459,5,17
c953f35ad6a7be5671b83670fd12d83379cbdcc3,0,3,1,0,4,241,5,12
9665e2e99bff8f1a0fc439ce2760284c460b291a,0,4,1,0,5,6,5,11
3c7b455b9337110c1cf7665a2c06b161342f95f8,0,4,1,0,5,862,10,23
038e4ffb3b31e5cb18926b08a26c0639167cfc93,0,5,1,0,6,737,8,17
beb42e69eb48e5e4833cf110ca64d8c3f0876078,0,3,1,0,4,10,4,11
af8bb4ea66ecc8080787eb3275993326d507d424,0,5,2,0,6,256,5,289
f7f66faf18bef550a208dbb0b1d2fd16d7b5ae79,0,5,1,0,6,12,5,11
e5ff0be3512cec7efee8a9cb933ff61439224017,0,5,1,0,6,688,5,15
a953b933b4ee7cd255d7417337b4abb1862b1726,0,4,1,0,5,112,6,13
8556b6790f0e1fafad09e3d8832a99c04190e9dc,0,4,1,0,5,538,4,9
d17301c396c5971fe3dca1f8b9e46e293b4136f3,0,4,1,0,5,10,4,8
bf3401cee68f45d1963407076c119f1b3867bee8,0,3,1,0,4,13,10,24
a5aa2fa94f8b24d56f099ebf7a8880272e25ab76,0,4,1,0,5,223,5,10
50884b1cce3a4689beb9d79889d2e96e537e3260,0,5,1,0,6,358,8,20
c5b3f234924289587d704baf301219b2da32d817,0,3,1,0,4,387,3,10
8ed36239072eaac6d5f174718c16b07e36a2491d,3,9,1,3,13,20,12,29
8f70bd43bc7be38ae64d76bcfdc452bbbfa6f7f4,0,3,1,0,4,556,5,11
3815ae83987511099eb92193e818c3bf74162128,0,4,1,0,5,48,4,11
5c6f90d04987a518d6cf42b1cfbc744d934e4661,0,5,1,0,6,13,7,14
9134d9470d8e654986d312a2b8f4fb6b2f021ee9,0,5,1,0,6,9,7,14
2681a7b68d936f99798b21bc6b5ffc8fd2eb6d0b,0,3,2,0,4,7,4,372
8c2815e20b3abe0b0c0533b1666da2e62b685f24,0,4,1,0,5,569,5,12
f4d2888d29d722226fafa5d9b24f9164c092421e,2,12,1,2,15,383,8,17
6317c5e82a06e1d8bf200d21f4510ac2c038ac81,0,2,1,0,3,3,1,0
3375b5c7b189dce198d156432a6ec332c827ef5c,0,3,1,0,4,7,4,9
72e574fda72e477c63c22f881054357e6cbf6560,0,5,1,0,5,781,4,11
7436f41279d8fcfae59a44e82665a9596f825cdc,0,3,1,0,4,437,4,12
5fd13359ba15a84b76f7f87568309040176167cd,8,26,1,10,34,3104,29,85
247bf84a0692815dc58625b27ca17f50f27f8188,0,4,1,0,5,256,4,10
178d233fa3a2d089dbc0db55eb3dd4ec574309a8,0,3,1,0,3,633,6,11
8ba5315a7ab0c6417afb8ad2b5bf333629fccd34,0,3,1,0,3,687,4,9
b8676f0f71b81b8b49068cadaeaf47c34fe336cf,0,5,1,0,6,8,4,9
726104cfbd7ece2d1f5b3654a19109a9e2b6c27b,3,8,1,3,12,126,9,20
b9ec6140d4f4d8f4c347a08f58c8a2714373dd14,0,5,1,0,6,10,7,13
ae326bcd07536f1d5403b19f41563c70f3275748,0,3,1,0,4,11,11,27
78fe34cefa27c969051708f6e8eb966da6ecab5b,0,3,1,0,3,456,8,15
c8bf413c440e10b9bf04aa196b15389ff76ad643,0,4,1,0,5,10,5,10
09529ea3f90a7139eb1dac60adbc8f9ff435ba98,5,15,1,5,17,827,17,43
760ad076781dfcc7d56a42364ffc6123f86e6884,3,5,1,3,9,11,6,8
551fb32e31571a0044f467bcd09dfef3ddf12cff,0,3,1,0,3,498,4,11
1ef1a5499c27174b440b2f7bccb63b6f17d4ac89,0,4,1,0,5,603,5,15
41800763d4b7829d88ac3919d1efd39fccd00c21,0,5,1,0,6,11,6,14
3ee1d1293d018635a2a5cbe91c8e8c01d15df224,0,4,1,0,5,238,5,11
bad5a8f1b1dd756552604f3a566bac2bfde4ee6c,0,3,2,0,4,228,4,329
ae750560b09ad1f5246f3b279b3767afd1d79160,2,9,1,2,12,158,8,19
9c279b5b05971237084225e94181bdd2bb058efd,0,2,1,0,3,156,7,15
e0cfa17aa9b8f930fd936633c0252d5cb745c2c3,3,13,1,3,17,562,15,34
e98477bdc16126bb0877c6e3882e3edd72571cc2,3,18,1,3,22,2435,15,35
4e4ca25ccfc3dc95f6168ba33cb1b83ffc101f89,0,3,1,0,4,11,6,14
108a850856db3f85d0269a2693d896b394c80325,3,13,1,3,17,833,14,34
a60d6f35be61191081c6ebe97a8cc2b71da2c9ee,0,4,1,0,4,398,9,22
2e24b2b08f7c8ed5e6746c4f85d667d590a8b854,0,4,1,0,5,277,11,24
1c35544cd2263ad98fe43aff53d8138ac10521cf,0,4,1,0,5,147,6,13
c706ad3b8a3f6e33e6db70da5db92b70ff70233b,0,3,1,0,4,7,5,10
e2037090f896a858e3168b978668f22026ac52e7,6,11,1,8,16,544,13,417
ed558fc31a35c3baad7aa9d074e9f64af95ea72b,0,4,1,0,5,237,5,11
4adc34d26f14e4fe4434ccca40cd4eada274a149,0,5,1,0,6,14,6,15
495f6285515e0a220934069bbfdeb8ef8be8c17e,0,3,1,0,3,412,5,10
fae4367857a43f8040073a52f4ab2ced925c860e,0,3,1,0,4,6,4,9
7aa4deb522911344d2fdbf3762bd29f67603bca3,0,3,1,0,4,6,3,9
c0264a218e16dfcde9a11854a936e08a62ac9d54,0,4,1,0,5,220,5,11
f3e621395fc714b90da337aa9108771597b4e696,6,21,1,7,26,1812,20,188
e821f4df005c304053270873e96c6dea198891ab,3,7,1,3,11,20,6,16
83a709399fa1afcf2ceb782e4c08e193ac47a01b,0,3,1,0,3,222,5,12
061f41af2640b4d69d9662850e9d72b7aba8b6d9,0,4,2,0,5,10,4,340
16152d4a39fbe2e817e2fd9b386c4ecf4d84d9ab,0,3,2,0,4,426,5,548
fae68e3a45c449568f821fd10d74f3dc9a7337e7,0,4,1,0,5,293,9,18
4e6d82ae1c35e38c2490c77acca3dd95fba3a89a,0,5,1,0,6,474,6,16
ebbb3abe3770c67baa7c240f491306bd412abacd,5,7,1,5,13,15,15,25
9319a4fad03bbb571efca0d2a1703c3f0c5a13d7,0,4,1,0,5,753,8,20
e1a540d327599365ab3dda67f350cc462007c98b,0,4,1,0,5,217,5,11
4e1dcf7ad4e460cfd30791ccc4f9c8a4f820ec67,0,3,2,0,4,6,3,343
20ad965a93e306f9cb4a3156b8971ad0a70917e0,0,4,1,0,5,163,5,12
354e9fa5c6ee7e6092158a8c1b203ccac932d66d,0,4,1,0,5,13,4,12
fc7eca54f07f5fcf94661b10a2fed2851f3c7abf,0,4,1,0,5,346,4,8
1bad24b42c3b771bb8b605501d88fcb161a5f304,0,4,1,0,4,673,4,9
f11d632d9e3fc469adb3230e6cfa4a90354d2f11,0,3,2,0,4,131,3,397
384e3ae4d5efc9471201039b555eae496b2a7240,2,13,1,2,16,27,13,26
c579c65604e00962ba61f51b77a9892d3266191b,0,4,1,0,5,247,4,9
cad97616f91872c02ba3553db315db4015cbe850,0,4,1,0,5,9,9,22
be0e3ca6e54f6d090dfd59d1e6bac65df4287081,0,4,1,0,5,126,12,24
7a6df19c363bc46e1ac15939db574add58578efc,0,4,1,0,5,10,6,14
9d71ce49ab8a0e6d2a1e7bfb89374c9392fd6804,3,14,1,4,18,883,13,151
896d652afec3f34bce61d29450d57c68879efd1c,3,6,1,3,10,15,12,25
5c4459a760a888dbffcaf0b1aca5f3207c6cd9d6,0,4,1,0,5,393,6,38
9dd448a95fb2d8ef990f0e9df5a8127280b28e2f,0,3,1,0,4,716,6,11
a76129aa97627c42a6b225074d78195684c74ada,0,4,1,0,5,12,9,20
8fad448e4876f81da78497d7e8e85bc398b652d8,0,4,1,0,5,243,5,14
bd32122bad41a09f2405bb374a83877d8245079c,0,3,1,0,4,69,4,12
b8356a14e2610315f4d6604c71738c7f2ef7aa2a,0,3,1,0,4,11,3,10
5d8cbe48c4ff3c52415133c29c1478314801a84a,0,3,1,0,3,140,4,9
0136f9cd8d846c3c9cd88d20c96c57043a9fd4c3,0,4,1,0,4,238,5,11
1c4607550ffb681ab93ae7b86b62908afc3f8854,0,4,1,0,5,270,3,8
a0404860d65ed4f3bcab2cb50f54e34588fb56da,0,5,1,0,6,695,6,15
0b093c009745836729b399531ca94d7bc70a98dc,0,5,1,0,5,905,6,12
6ec8d29c470f81e1d25aaec72c6cd9f68cc0741c,0,3,1,0,4,350,7,17
ea00ded69c1991f0af986967577412a6b71edb2f,0,4,1,0,5,363,6,12
bf000000a1f768e94bf68257138c8fd34f7dfcdb,0,3,1,0,4,4,9,19
0b62f1922250605c1d4d8fac7bcd97695a9f0663,0,3,1,0,4,7,5,10
5c5bb1d0bce88907ecbf76ed25c846c9f94ed6fa,0,4,1,0,5,8,4,8
efdaef48de6af77db69927904694c941c1c3411c,0,4,1,0,5,333,4,9
418435bb6287585f3fe4e31310f3cd68cd0a67fd,0,4,1,0,5,13,4,12
359b15aeca3c302a78c09b95c6f6ed1853ddd334,0,5,1,0,6,11,10,23
db86ea71ea69e281160dabaea6501d0e76e66404,0,3,1,0,4,376,4,11
cd94c3e7d67d7b7a5dc8d01dbe583b86d4a96b1c,0,4,1,0,5,119,6,17
6339e5e072086621540d0362c4e3cea0d643e114,1,7,1,1,8,273,4,8
2609df43e246664c7c930303f9fcbc669f93fda6,1,6,1,2,8,15,7,371
cd711b944fbd0caa22c07cb9d625b7e0195dad1f,0,3,1,0,4,7,5,11
954026ab63b6f5376d8a30e3f1d3490db67c2aaf,0,4,1,0,5,664,4,10
0e92b4d824f4875d502b2565c87d2b9452e0781e,0,3,1,0,4,458,5,11
d37bb59478e092da4e83fefe04723d62548498f8,0,5,1,0,6,11,9,21
2af697a6a575761245280384d2fc7d8651826358,0,4,1,0,5,266,8,18
27e9d92e00877114a8de8679dc78b7b74b1518be,0,4,1,0,5,285,5,11
5de0c18ad34e2895aa6b7088e4e42305909d409d,0,3,1,0,4,6,5,12
93943f7edeacb3a7590f05e4c99f1095e10adb33,0,4,1,0,5,241,7,17
886cb6662e7813c8f7bd85d56ff7fece793aee92,0,4,1,0,5,451,4,8
9c714ed2a01748cf67b6a0bbdb2f301009e24353,0,5,1,0,6,622,6,12
956d5e9afb5a64aeab256e667f4578fa49fcac99,0,4,1,0,4,792,11,27
4770f56a9b117b4f8607b4860c5acffd13227a14,0,4,1,0,5,9,5,11
16967497688cd8aa86eee8271b17bd672fc903e5,0,3,1,0,4,136,4,11
30949d082f86040f876e66aa2e623cce788ac382,0,3,1,0,3,330,4,10
cf79783ff4846800af64bef116a2e00c2a7a9350,0,4,1,0,5,324,6,13
048a26e7ccafe4e965c1d82e21855b1b770833b4,0,3,1,0,4,7,8,14
6783b8874ce953a95df2da28768547d3d8221bc6,0,4,1,0,5,249,5,12
5be73fae917099723909e04239ed1ed90e6aa1be,0,3,1,0,4,275,4,11
7ac8ca87959b1d5edfe2df5325a37c304dcea4d0,4,9,1,4,15,20,10,17
73da73ef3a6982109c4d5bdb0db9dd3e3783f313,2,10,1,2,13,931,9,23
df289ef0665d0e58e857e4975e66e78d2ad9d293,0,4,1,0,5,10,6,17
494e7adb618dbb9f640f1c7d65518af426336f1f,0,5,1,0,6,155,6,12
b8f5124f19543374903b9b2a58ecb2806b11ebe9,0,5,1,0,6,138,4,8
67b0f47918f26bb2841aa49c16a2de9417d2d8a1,0,4,1,0,5,269,6,15
03c32d83fc330dbfcf8bf1f867bcc94cc3c58a11,0,2,2,0,3,107,3,368
bcc3141c4b51614f206ad10bcd025990ee01e4a2,0,4,1,0,5,12,5,14
f6436a9559362dd4a46cfe00fd4b61fdcaece60b,0,5,1,0,6,307,5,13
e7f6720c1f546217081667a5ab7febb688036856,4,8,1,4,13,358,11,25
b913670d3e4c10b615616d84c5e31b91a6c7d580,0,3,1,0,4,208,3,8
d6d96a83151817d690cc7beecd8168c61d404649,0,3,1,0,4,8,10,27
e76a65cb926e50e3aa527644020ae2dd181e395e,0,4,1,0,5,323,4,8
49309d2aa395d092ac8f8867af641ac21b74fd32,0,4,1,0,6,10,5,10
25931894a86d47441213199621f1f2994e1c39aa,4,15,1,4,20,850,16,45
86a067030a9668c13ff2a8c4d5415afc776d4c63,0,4,1,0,5,8,7,13
7ff74d5b68afa28de38c917f888c32e36129f1e5,0,4,1,0,5,274,3,9
080086911d8c78008800fae75871a657b77d0082,0,4,1,0,5,11,9,20
1112956589a2bea1b038732db4ea6b0c416ef130,3,5,1,3,9,15,7,11
f6dcdce0ac3001b2f67f750bc64ea5beb37b5824,3,9,1,3,13,177,10,26
b9397fec2a088bca5f8c904f004658c33690e968,0,4,1,0,5,476,4,12
e8ed5bbe4c062b2182d22aff803f8e89d242d666,0,4,1,0,4,333,6,12
b88f6c6f828bb17b2dafc0f2cc191bc219d184df,0,4,1,0,4,641,6,15
7e8282f8fc049dae325f703d015d19edda1d95e7,0,4,1,0,5,551,5,17
bd0b466da91480f0657203ade282ddc413896f93,0,6,2,0,7,11,6,930
ef4a8acb6d7d54c76ff7101a8fb30e416d17252c,1,6,1,1,7,263,8,17
5d892615e6423af52e99591b7a66347c7563f2ff,0,4,1,0,5,558,7,14
6985884c4392d348587b19cb9eaaf157f13271cd,10,36,1,11,45,1628,41,97
aa4ff98f5daa918a61bbba3f2473ed055e257209,0,3,1,0,3,90,5,12
75f0c1c190e8bf7b912efe6fe3f867df4f92368f,0,3,1,0,4,8,4,11
71ad28defe3ee701ed6be39a9ff3d4dece714cc4,0,5,1,0,6,797,5,14
c3db44adc1fcdfd5671f555236eae49f4a8eea18,3,14,1,3,18,276,13,31
24fa1c5c8b5a760ea5de41f8f24f915e5c09ea44,0,4,1,0,5,8,4,11
a73c083c9737952737d4773459559ba17cd81d79,0,5,1,0,6,227,5,13
86d27c49a6a7a2bc033b5d67a21f93d62894ccb9,3,8,1,4,12,171,11,858
c7e9b022582e77cbcb5e35e926e42d55127dd7fa,0,4,1,0,5,258,5,9
6e67ab2af994eeea3964b96770618f57db9c3ffc,0,4,1,0,5,218,5,12
844c2df2967a07e99aae9c628450a9d6d22d764e,0,3,1,0,4,232,4,9
4c9edd5852cd905f086c759e8383e09bff1e68b3,23,85,1,25,104,2446,98,881
11b75f4b9b1369da704cb19287b498a130c856fe,3,7,1,3,11,15,7,14
6696622166d9e12d919859616bbae119d21fa895,0,3,1,0,4,378,8,18
26cf82e4ae43d31ea51e72b663d26e26a75af729,3,11,1,4,15,703,8,618
4ec1b60b96193a64acae44778e51f7bff2007831,3,13,1,3,17,557,13,30
610f5662a7a7d8acc9177ddace8b8c27c8c37848,0,3,1,0,4,176,4,11
f97bb64e19251d2dab3fa65dbde9a2c9aed3d289,0,4,1,0,4,471,7,15
bb98b24ca95abd79cca65352e6194c5fd494e669,0,4,1,0,4,334,10,25
59891e6ba52d31b5612dc01d585c2561ae6628c1,0,2,1,0,3,3,4,8
e8b75b0a68fc1b82605d82866394e3f31c89c780,0,5,1,0,6,941,5,14
4a19627f81daa1d2daf63ee8deda4d24325d4015,0,4,1,0,5,8,5,10
98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,9,32,2,9,42,2745,36,705
79f199eada0f5b58f102fa2ca4aaededad6141e0,0,4,1,0,5,13,6,13
b2676a1e409985932d95d9400a9ac9ead0d609a6,0,3,1,0,4,353,4,9
6fbd50b4efc2f33ccaba284e8481c8289d9f14a5,0,4,1,0,4,707,3,8
9be3c52b3144a7dbb3ac4ce92ae3a8a88b956e83,0,5,2,0,6,340,5,573
3d78a7d349356151f24ad7202cc8f3e5de70bfbf,0,3,1,0,4,283,4,12
4ca1bbf56fadb1ebc4b1d1c4add69a055fc5d15c,0,3,1,0,3,8,5,13
d483cc29eaa0137f43f7b0ffcd9d9e6891e97f2b,0,4,1,0,5,572,6,14
7df44c6f223be38e576c9242137cac7e282f2616,0,4,1,0,5,437,4,8
fb4492a1cd2a28d08b0b2a3ffa567342ea93776f,3,7,1,3,11,17,8,13
306860e3822c187a70ae72f1795b57dd7e78b5a3,0,3,1,0,4,223,8,18
1bbbbe3962c6eaeb93b6cfb48d319d8519f00b6d,0,5,1,0,6,150,6,13
b2314601ec4a4e3ac72bc9a220a9e836b67c13d3,0,3,1,0,4,489,5,14
7591d15ca9c726faac98ef757f25009ce0efb1e9,0,4,1,0,5,258,6,19
5201ca9898c30fcd3f1e4fd832188ce25ffd2a24,0,4,1,0,5,9,5,10
8db999b3693546f3ee8e50089b5c42fd613c6c5e,0,3,1,0,4,6,4,10
f039139fef7b8add71122392d281b3280c9178c6,0,3,1,1,4,651,8,158
59f8e39fccd90d09d4a022b587b00634e3a28f69,0,5,1,0,6,146,6,12
eee00bfdd601e3cd9c36103e8d39b983b9013041,0,3,1,0,4,370,4,10
1adb88a895e6d53d1323727a3c4f862d26f29194,0,3,1,0,4,8,10,22
b23114214eab068c09cc33669774cea0632bf058,0,4,1,0,6,277,8,20
9bb98a542d72b7947655082f1d19365dc41d5091,0,5,1,0,6,590,4,10
329c2b0fef94881433ba7c714e3d2b620691549a,0,5,2,0,6,233,5,556
6d6620efa72948c5f68a3c8646d58c00d3f4a980,10,33,1,10,43,1712,36,94
21debfa81fc74415383cfbc597f77ccf6b61334b,0,4,1,0,6,10,5,11
e0f63a424a4439cbe457d80e4f4b51ad25b2c56c,26,88,1,29,113,4173,107,614
6360a67c68dc3789e4088c58a2bc1a2a6148dfda,0,5,1,0,6,11,7,23
3952b382f2893c26233207ea2ff34cf2c63ba570,0,4,1,0,5,263,10,30
c9b8bbc9825e8d657f0d1551bdba35d402b363c7,0,4,1,0,5,239,5,10
71370e09a76dc573ad947ea4a8c232923f62efec,0,3,2,0,4,73,4,239
bcd4cb6052760730abbf87aa965642e772f6806c,0,3,1,0,3,503,3,12
f32ebd06d40b65228e59096f3354741a9940ccb0,0,3,1,0,4,314,7,19
ca530408c3e552b020a2300debc7bd18820fb42f,2,10,1,2,13,477,7,19
dcff461e6339106e02fe7211ab5f83c94e25e88d,0,3,1,0,4,6,10,25
5307a647fc51335fcca36542fd2d5ff31fc7e388,0,4,1,0,4,436,6,13
5283d291dbcf85356a21ba090e6db59121208b44,7,29,1,9,36,2346,31,527
3fbaea01b228368e67ca40d8cb195018fd095318,0,5,1,0,6,12,4,13
bf65fe853f14938095aa1ce2ed9489c994483dc9,0,4,1,0,5,177,5,12
4e6de8b4c2d5ad6c603648f78311a21558d37a53,1,6,1,1,7,349,4,9
389bd364701c4960e101552254c9309f00311230,0,5,1,0,6,156,6,12
d1efcbf15a73e41bc959f2a131f1f9dadfbce1de,0,4,1,0,5,460,6,15
fcfe058efa0be5bccfdd45e2c079997935fe0a64,3,10,1,3,14,342,11,27
84c466c094ab70dd484bfee3062104ebd9b6b44d,0,3,1,0,4,6,8,18
331dd3733d641314b03cc4e85ebfcc1a384cbce2,0,3,1,0,4,9,5,13
6279aa9fa818299461e1d301ae3f5f9005adc8d1,4,8,1,6,12,25,8,645
ed66db494367dc5b8fced9303028929b738f80ab,0,4,1,0,5,792,3,8
7b462ac68817fa8a7abdd7cab491c729a255e408,0,4,1,0,5,11,4,12
b8d9cc4202a3923d6cdb0fc842adc663b3fc8053,0,4,1,0,4,709,5,10
197f7bd321f1814d1f9132a1472f2d0e735cf5b5,0,4,1,0,5,7,5,12
73da0231300ed520dd59390b0fdc70379fb24f5b,0,5,1,0,6,8,6,16
e664a9118209bc516c10088cf2efd4cac5f28095,0,4,1,0,5,321,4,9
f67852e147f88d245f3e8405cef2c8e40a80dc4a,0,3,1,0,4,490,4,9
316356aac78c0082ab2fa360a39f2315f5b4547d,0,5,1,0,6,833,4,14
21723cd3d6801b0f633f8d08337e90b526d51cf7,0,3,1,0,4,11,11,31
00f7a7184b4d3fde7bf2e1a8872d707a10d81837,0,3,1,0,3,711,5,10
39133a5ad1086204f1f582dadbcdb52ac8c08b2f,0,3,1,0,4,129,8,16
67ba0576bf437d89ebc387fed49b81ed56d219c3,0,3,1,0,4,660,3,10
3a5cc8689d1b0cef2c317bc5c0ad6ce88b27d597,3,9,1,3,13,19,8,18
2f50d538606fa9edd2b11e2446beb18c9d5846bb,36,118,1,43,151,8725,144,2852
e2bb99e891807e2d43fe08896ebcc74bae4a3d21,3,7,1,3,11,268,11,22
5acaf7c064f609c1ac40648f200d1160cb3b054f,0,5,1,0,6,144,6,13
623837a411bc2fb4dfa16708258f9e46fc4ef8ae,0,5,1,0,6,288,4,9
5954ab967bc958940b7eb73ee84797dc8a2afbb9,17,56,1,18,72,3640,67,162
8b0b897f450c7c2d6629e1a56674438557e561e4,0,4,1,0,5,585,5,12
ddc796a66e8b83d0bccd97df33a6ccfba8fd60ea,2,11,1,2,14,334,10,25
89b22ceb7028dcf68895980c8234b6d7f21f6561,0,4,1,0,5,347,6,13
50cd6438411032bc394ae1d533cab5f522f190e4,0,4,1,0,5,163,4,10
b94549eeccfbf380f68f8d1e0fac7fbfb1ee38ef,0,2,1,0,3,5,4,7
382b8d52023e323e9377d2df9a02f6ca5c2c3c32,0,4,1,0,5,9,4,8
e550e1198b959ddc34b3f93fdc5b2228dda66a92,0,3,1,0,4,868,5,8
89e6671a6ee8998e10ce44ed4268cac060d573ce,0,4,1,0,5,13,5,10
ff45eb0c79dde1f65e44ca3f01c40fd3f03a8d93,0,3,1,0,4,196,5,10
0b4f2abc73213fccf6eb94b7345de9a612cd4387,0,2,1,0,3,272,3,6
4c60051384bd2d3c01bfc845cf5f4b44bcbe9de5,0,3,1,0,4,8,3,9
cfbd76ec9e6a545afdac1c3b7bc1bfc4eb50187c,0,3,1,0,4,6,5,8
c3f1669f07cb835e8f1f4aba24a130fb4f8c0034,0,4,1,0,5,342,6,12
422c0348af9e58ce790fdce6ba9014f46cf533a1,0,4,1,0,5,588,5,11
be50e6898fe6fef9e969c0f1d48872dd089e76ae,0,3,1,0,4,252,4,8
6e4f8319ecd609eb14307b2aca9c9ae0a2cdab3b,0,3,1,0,4,7,4,9
d2c9b395572e0843324f649eb5a1679227a49b53,0,4,1,0,5,466,10,29
d87c1ff13e7bfd9c13132b6fcffd6b69e0e08b1f,3,8,1,3,12,171,14,29
ac37578daabd73d27df14048d3ad5e777b76b28b,0,4,1,0,5,245,5,11
9f0ac9e810d8b0992370f0af67bb5a219d70c406,0,2,1,0,3,470,4,12
cbdd3fbce68f1594161a7a1288ed453ebe1ff226,0,4,1,0,4,679,4,8
47942a0d32bcabb6e6276df92bc1a8a20c292465,0,4,1,0,4,698,6,14
fcc27b999c8c37fe5a220bc5817cff95f7c51494,0,4,1,0,5,12,6,11
9bbd10c3f03b0bec4ea70c9d414a2eb75ee6895e,0,4,1,0,5,227,5,11
4c557babdb14d2c70e658122969aced9eed7e373,0,3,1,0,3,135,5,10
060822ea7575ac6a063349c7a226005283556639,0,3,1,0,4,9,4,9
5687872eb3cba26ee20945e62647b438d309ff0e,0,4,1,0,5,13,6,16
64bc2ca1be492be7185faa2c8835d9b824c8a194,13,41,1,13,52,1379,47,102
e2c14c779b3d8ec8e57928f2efecc35448a15013,0,2,1,0,3,128,3,7
98ed5a911701c69dd18ff42fa5425aea65f63b22,0,3,1,0,4,335,5,12
b2f49bf718a5934af02f94af3a32fa98c40b93be,0,3,1,0,5,248,4,8
867bfa133d64fad734c89f886d2a169b6504ab2b,0,6,1,0,7,16,5,13
8d5508ad171e0c94c053006330279b25b899910f,0,3,1,0,4,7,5,13
f97e43d1e8f6787f36fc365641dd1e8d08b3955b,0,3,1,0,4,6,6,11
f511fe53525ef6ab9709f828e45edeed682671a8,0,3,1,0,4,529,4,9
f396998cd79369fe3b4f336ab2f5f438f238ab2a,0,2,1,0,3,4,6,15
f5c831cb97bb7be2dc19c92be5ecff55e7831d81,0,2,1,0,3,6,11,23
bbbbbbb520d69a9775e85b458c58c648259fad5f,35,120,1,42,128,15646,124,2232
8390a1da07e376ef7add4be859ba74fb83aa02d5,15,57,1,17,73,1227,67,491
60d3b494db055776cab03b4a4c3cc35e78dccb9f,0,3,1,0,4,345,6,14
afe0866102a923ffec315bcf4e1033b282c1d7e5,0,5,1,0,6,367,6,13
b2fa7ae534ce488af0f86742b27c30e0921c6db6,0,4,2,0,5,13,5,276
7164fb9e3753c2defcd929554f4969c102aa2114,0,3,2,0,4,317,4,280
389044f3ac7472060a0618116e3624a5f0f20f28,0,4,1,0,5,8,5,9
9b0c45d46d386cedd98873168c36efd0dcba8d46,0,5,1,0,6,327,5,461
fa173f55a61bd5292778d9daa13cd12b86cad1dd,0,3,1,0,4,212,5,10
03c1d6f42de54c4f4bc7354002438a36d4b17d7d,0,4,2,0,5,8,5,337
3d1906ac58dbeaf4db562b4d0c9a550f7a6e7492,0,3,1,0,4,355,10,21
8d547a3e42828093e31a8c3f2a864036984b64ee,3,7,2,3,11,18,8,434
74570c5f0c4440106ca22c67740393337a6f1dcd,1,3,1,1,5,10,4,9
823ecf36a1b0a634a583b609937b748532de52fc,0,3,1,0,3,526,5,10
593d184d024073b656dbea922868802705f2821e,0,3,1,0,4,489,4,9
922b2b25059355fcea3bece46636e7bb234fed36,0,3,1,0,4,6,4,9
a7ca2c8673bcfa5a26d8ceec2887f2cc2b0db22a,0,4,1,0,5,10,11,26
6d1ab6bd0b25e202d20ba6dda8a1116997109b4e,0,4,1,0,5,238,5,10
ffa397285ce46fb78c588a9e993286aac68c37cd,0,3,1,0,4,7,9,17
3c52307563b4834e1ecac33aa2ca2cc98ef4ea2b,0,4,1,0,5,355,6,9
1a6fc7af36dba89b2119d986ca4f2a827e7dff89,0,3,1,0,4,6,4,10
18f759297516eedb570bbf385725d8c10a08ffb8,0,3,1,0,4,485,4,9
b458bd689405844198f861be4c2074046e3ea28a,0,2,1,0,3,140,4,9
b8b5709d1f161a353bb5e902c0ffd761bc4d8074,0,4,1,0,5,9,5,23
