updates,address plainKey,account plainKeys,PatriciaContext.Branch(),PatriciaContext.Account(),PatriciaContext.Storage(),PatriciaContext.PutBranch(),L0 - Load Account/Storage,L1 - Load Account/Storage,L2 - Load Account/Storage,L3 - Load Account/Storage,L4 - Load Account/Storage,unfold/fold calls,total unfolding time (ms),total folding time (ms),total processing time (ms)
5,5,0,4,5,0,5,221440/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,221446/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,221452/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,221458/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,221464/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,4,221470/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,5,221477/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,221484/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,5,221491/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,5,221496/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,5,221501/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,5,221506/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,4,221511/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,6,221516/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,4,221521/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,221527/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,221533/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,221539/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,4,221545/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,5,221552/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,221559/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,221566/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,6,221573/0,0/0,0/0,0/0,0/0,12,0,0,0
5,5,0,7,5,0,6,221580/0,0/0,0/0,0/0,0/0,12,0,0,0
5,5,0,5,5,0,5,221585/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,4,221590/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,5,221595/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,5,221600/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,5,221605/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,4,221610/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,221616/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,7,221622/0,0/0,0/0,0/0,0/0,12,0,0,0
5,5,0,6,5,0,5,221628/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,5,221633/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,5,221638/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,6,221643/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,5,221648/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,221653/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,221658/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,221663/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,221668/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,221673/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,4,221678/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,4,221684/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,4,221690/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,5,221696/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,6,221702/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,5,221708/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,5,221713/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,5,221718/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,5,221723/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,5,221728/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,5,221733/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,5,221738/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,4,221743/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,221748/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,4,221753/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,4,221759/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,5,221765/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,221771/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,221777/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,4,221782/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,4,221787/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,5,221792/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,6,221797/0,0/0,0/0,0/0,0/0,12,0,0,0
5,5,0,6,5,0,5,221802/0,0/0,0/0,0/0,0/0,12,0,0,0
5,5,0,4,5,0,3,221807/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,3,221812/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,4,221817/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,3,5,0,3,221822/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,3,5,0,4,221828/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,5,221834/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,5,221840/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,4,221846/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,4,221852/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,5,221858/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,5,221864/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,4,5,0,4,221870/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,3,5,0,4,221876/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,4,221883/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,4,221890/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,221897/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,6,221904/0,0/0,0/0,0/0,0/0,13,0,0,0
5,5,0,7,5,0,6,221911/0,0/0,0/0,0/0,0/0,14,0,0,0
5,5,0,6,5,0,5,221916/0,0/0,0/0,0/0,0/0,13,0,0,0
5,5,0,7,5,0,5,221921/0,0/0,0/0,0/0,0/0,13,0,0,0
5,5,0,6,5,0,5,221926/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,4,221931/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,221936/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,4,221941/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,4,221947/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,5,221953/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,221959/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,221965/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,4,221970/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,5,221975/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,221980/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,221985/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,221990/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,221995/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,222000/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,5,222005/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,222011/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,5,222017/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,4,222022/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,6,222027/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,5,222032/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,222038/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,222044/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,222050/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,6,222056/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,5,222062/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,222069/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,222076/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,5,222083/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,5,222090/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,4,222097/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,6,222104/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,5,222111/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,6,222119/0,0/0,0/0,0/0,0/0,12,0,0,0
5,5,0,6,5,0,4,222124/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,5,222129/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,4,222134/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,222139/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,4,222144/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,5,222150/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,6,222156/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,4,222162/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,4,222168/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,5,222174/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,6,222180/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,4,5,0,4,222186/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,5,222193/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,222200/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,222207/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,5,222214/0,0/0,0/0,0/0,0/0,12,0,0,0
5,5,0,7,5,0,6,222221/0,0/0,0/0,0/0,0/0,12,0,0,0
5,5,0,5,5,0,5,222226/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,5,222231/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,4,222236/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,222242/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,5,222248/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,4,222254/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,222261/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,6,222268/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,5,222275/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,222283/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,222291/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,6,222299/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,6,222307/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,5,222315/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,5,222320/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,222325/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,222330/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,222335/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,222340/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,5,222345/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,222351/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,222357/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,4,222363/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,6,222369/0,0/0,0/0,0/0,0/0,12,0,0,0
5,5,0,6,5,0,5,222375/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,6,222381/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,4,5,0,5,222386/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,222391/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,222396/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,222401/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,222406/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,4,222411/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,5,222417/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,222423/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,222429/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,4,222435/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,6,222441/0,0/0,0/0,0/0,0/0,12,0,0,0
5,5,0,6,5,0,6,222447/0,0/0,0/0,0/0,0/0,12,0,0,0
5,5,0,7,5,0,7,222453/0,0/0,0/0,0/0,0/0,12,0,0,0
5,5,0,5,5,0,4,222458/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,222463/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,5,222468/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,6,222473/0,0/0,0/0,0/0,0/0,12,0,0,0
5,5,0,6,5,0,4,222478/0,0/0,0/0,0/0,0/0,12,0,0,0
5,5,0,6,5,0,6,222483/0,0/0,0/0,0/0,0/0,13,0,0,0
5,5,0,6,5,0,4,222488/0,0/0,0/0,0/0,0/0,12,0,0,0
5,5,0,6,5,0,6,222493/0,0/0,0/0,0/0,0/0,13,0,0,0
5,5,0,6,5,0,4,222498/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,5,222503/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,4,222508/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,222513/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,5,222518/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,222524/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,222530/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,222536/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,7,222542/0,0/0,0/0,0/0,0/0,12,0,0,0
5,5,0,6,5,0,5,222548/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,5,222553/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,4,222558/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,5,222563/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,4,222568/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,222573/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,4,222578/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,5,222584/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,222590/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,6,222596/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,4,222601/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,222606/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,222611/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,5,222616/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,4,222621/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,222627/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,222633/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,4,222639/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,5,222646/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,222653/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,222660/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,4,222667/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,6,222674/0,0/0,0/0,0/0,0/0,12,0,0,0
5,5,0,6,5,0,4,222681/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,6,222688/0,0/0,0/0,0/0,0/0,12,0,0,0
5,5,0,6,5,0,6,222695/0,0/0,0/0,0/0,0/0,12,0,0,0
5,5,0,7,5,0,6,222702/0,0/0,0/0,0/0,0/0,12,0,0,0
5,5,0,5,5,0,5,222707/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,4,222712/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,5,222717/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,4,222722/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,222727/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,4,222732/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,5,222738/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,222744/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,222750/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,222756/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,6,222762/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,6,222768/0,0/0,0/0,0/0,0/0,12,0,0,0
5,5,0,6,5,0,5,222774/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,4,222779/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,6,222784/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,4,222789/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,222795/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,222801/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,5,222807/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,4,222813/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,222820/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,5,222827/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,5,222834/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,6,222842/0,0/0,0/0,0/0,0/0,12,0,0,0
5,5,0,7,5,0,7,222850/0,0/0,0/0,0/0,0/0,12,0,0,0
5,5,0,5,5,0,4,222855/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,222860/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,5,222865/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,6,222870/0,0/0,0/0,0/0,0/0,12,0,0,0
5,5,0,6,5,0,4,222875/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,6,222880/0,0/0,0/0,0/0,0/0,12,0,0,0
5,5,0,6,5,0,4,222885/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,5,222890/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,4,222895/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,6,222900/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,4,222905/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,222911/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,4,222917/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,6,222923/0,0/0,0/0,0/0,0/0,12,0,0,0
5,5,0,6,5,0,6,222929/0,0/0,0/0,0/0,0/0,12,0,0,0
5,5,0,7,5,0,6,222935/0,0/0,0/0,0/0,0/0,12,0,0,0
5,5,0,5,5,0,4,222940/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,222945/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,5,222950/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,4,222955/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,222961/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,5,222967/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,5,222973/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,5,222980/0,0/0,0/0,0/0,0/0,12,0,0,0
5,5,0,7,5,0,7,222987/0,0/0,0/0,0/0,0/0,13,0,0,0
5,5,0,6,5,0,4,222992/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,5,222997/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,5,223002/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,5,223007/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,4,223012/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,223018/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,5,223024/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,4,223030/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,223037/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,5,223044/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,4,223051/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,223059/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,7,223067/0,0/0,0/0,0/0,0/0,13,0,0,0
5,5,0,6,5,0,5,223075/0,0/0,0/0,0/0,0/0,12,0,0,0
5,5,0,4,5,0,3,223080/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,3,223085/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,5,223090/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,4,5,0,3,223095/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,3,223101/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,3,223107/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,4,223113/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,3,5,0,3,223119/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,3,5,0,3,223126/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,3,5,0,3,223133/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,3,5,0,3,223140/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,3,5,0,4,223147/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,5,223154/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,223161/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,223168/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,4,223173/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,4,223178/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,5,223183/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,223188/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,223193/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,223198/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,6,223203/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,5,223208/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,5,223214/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,5,223219/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,6,223224/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,5,223229/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,5,223234/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,5,223239/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,6,223244/0,0/0,0/0,0/0,0/0,12,0,0,0
5,5,0,6,5,0,4,223249/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,5,223254/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,5,223259/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,5,223264/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,5,223269/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,4,223275/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,6,223281/0,0/0,0/0,0/0,0/0,12,0,0,0
